"state1","state2","season","jaccard"
"Alabama","Oregon","spring",0.0948306384987608
"Alaska","Oregon","spring",0.198530087276068
"Arizona","Oregon","spring",0.14088326446281
"Arkansas","Oregon","spring",0.106134925712661
"California","Oregon","spring",0.301880704342214
"Colorado","Oregon","spring",0.23084592376716
"Connecticut","Oregon","spring",0.140465793304221
"Delaware","Oregon","spring",0.112793598898735
"Florida","Oregon","spring",0.0694565384418378
"Georgia","Oregon","spring",0.101541534044811
"Hawaii","Oregon","spring",0.0383079305566876
"Idaho","Oregon","spring",0.341317365269461
"Illinois","Oregon","spring",0.144508670520231
"Indiana","Oregon","spring",0.144098479362781
"Iowa","Oregon","spring",0.128598517496983
"Kansas","Oregon","spring",0.11512740201473
"Kentucky","Oregon","spring",0.117884094072826
"Louisiana","Oregon","spring",0.0838847385272145
"Maine","Oregon","spring",0.16969696969697
"Maryland","Oregon","spring",0.136782467936745
"Massachusetts","Oregon","spring",0.151367968029511
"Michigan","Oregon","spring",0.179152207933592
"Minnesota","Oregon","spring",0.173209993444533
"Mississippi","Oregon","spring",0.0854935374395263
"Missouri","Oregon","spring",0.122841105354059
"Montana","Oregon","spring",0.257343487291069
"Nebraska","Oregon","spring",0.13822125813449
"Nevada","Oregon","spring",0.202805648457822
"New Hampshire","Oregon","spring",0.151348692301386
"New Jersey","Oregon","spring",0.147323198942498
"New Mexico","Oregon","spring",0.152969227330303
"New York","Oregon","spring",0.163896659535955
"North Carolina","Oregon","spring",0.12222344402903
"North Dakota","Oregon","spring",0.106783786644089
"Ohio","Oregon","spring",0.15037827111497
"Oklahoma","Oregon","spring",0.106533170064107
"Pennsylvania","Oregon","spring",0.159096414728682
"Rhode Island","Oregon","spring",0.127777282055858
"South Carolina","Oregon","spring",0.0946625016976776
"South Dakota","Oregon","spring",0.137982195845697
"Tennessee","Oregon","spring",0.123257184002095
"Texas","Oregon","spring",0.0941631871955463
"Utah","Oregon","spring",0.235251668771423
"Vermont","Oregon","spring",0.156678647399692
"Virginia","Oregon","spring",0.133667801469271
"Washington","Oregon","spring",0.528035745575609
"West Virginia","Oregon","spring",0.132221192462156
"Wisconsin","Oregon","spring",0.166125846501129
"Wyoming","Oregon","spring",0.190978985135828
"Alabama","Pennsylvania","spring",0.340652116749934
"Alaska","Pennsylvania","spring",0.0930249632892805
"Arizona","Pennsylvania","spring",0.0976652601969058
"Arkansas","Pennsylvania","spring",0.3317771314863
"California","Pennsylvania","spring",0.115420266211857
"Colorado","Pennsylvania","spring",0.173191684700636
"Connecticut","Pennsylvania","spring",0.490044247787611
"Delaware","Pennsylvania","spring",0.328806547351381
"Florida","Pennsylvania","spring",0.192650918635171
"Georgia","Pennsylvania","spring",0.352790116601888
"Hawaii","Pennsylvania","spring",0.0352172678216416
"Idaho","Pennsylvania","spring",0.12824218452879
"Illinois","Pennsylvania","spring",0.474746693479774
"Indiana","Pennsylvania","spring",0.461799801126947
"Iowa","Pennsylvania","spring",0.30733543417367
"Kansas","Pennsylvania","spring",0.26327303323517
"Kentucky","Pennsylvania","spring",0.426938162396729
"Louisiana","Pennsylvania","spring",0.2538551916581
"Maine","Pennsylvania","spring",0.384793964016251
"Maryland","Pennsylvania","spring",0.554524361948956
"Massachusetts","Pennsylvania","spring",0.508028447833419
"Michigan","Pennsylvania","spring",0.501488095238095
"Minnesota","Pennsylvania","spring",0.39466936047867
"Mississippi","Pennsylvania","spring",0.263023952095808
"Missouri","Pennsylvania","spring",0.403040295986488
"Montana","Pennsylvania","spring",0.125599381283836
"Nebraska","Pennsylvania","spring",0.248977206312098
"Nevada","Pennsylvania","spring",0.0719826023921711
"New Hampshire","Pennsylvania","spring",0.383141762452107
"New Jersey","Pennsylvania","spring",0.512883145536207
"New Mexico","Pennsylvania","spring",0.109082756853702
"New York","Pennsylvania","spring",0.567214897376648
"North Carolina","Pennsylvania","spring",0.445780001299461
"North Dakota","Pennsylvania","spring",0.110719768807008
"Ohio","Pennsylvania","spring",0.578816971198513
"Oklahoma","Pennsylvania","spring",0.27354160497483
"Oregon","Pennsylvania","spring",0.159096414728682
"Rhode Island","Pennsylvania","spring",0.311950711243997
"South Carolina","Pennsylvania","spring",0.312554808535516
"South Dakota","Pennsylvania","spring",0.154997836434444
"Tennessee","Pennsylvania","spring",0.447805547089302
"Texas","Pennsylvania","spring",0.214703500404931
"Utah","Pennsylvania","spring",0.116100294561391
"Vermont","Pennsylvania","spring",0.455612497933543
"Virginia","Pennsylvania","spring",0.521408738857226
"Washington","Pennsylvania","spring",0.175373361779945
"West Virginia","Pennsylvania","spring",0.471989295272079
"Wisconsin","Pennsylvania","spring",0.459949141767324
"Wyoming","Pennsylvania","spring",0.0848782847009512
"Alabama","Rhode Island","spring",0.234692970763352
"Alaska","Rhode Island","spring",0.0917729757875553
"Arizona","Rhode Island","spring",0.0819058706136704
"Arkansas","Rhode Island","spring",0.267558139534884
"California","Rhode Island","spring",0.0709290709290709
"Colorado","Rhode Island","spring",0.150737522731865
"Connecticut","Rhode Island","spring",0.447102115915363
"Delaware","Rhode Island","spring",0.419139084205111
"Florida","Rhode Island","spring",0.150109905693824
"Georgia","Rhode Island","spring",0.26126213592233
"Hawaii","Rhode Island","spring",0.0396294390118374
"Idaho","Rhode Island","spring",0.141819676623733
"Illinois","Rhode Island","spring",0.306884359400998
"Indiana","Rhode Island","spring",0.326625386996904
"Iowa","Rhode Island","spring",0.31284046692607
"Kansas","Rhode Island","spring",0.266964285714286
"Kentucky","Rhode Island","spring",0.324709411323585
"Louisiana","Rhode Island","spring",0.22325043377675
"Maine","Rhode Island","spring",0.38991825613079
"Maryland","Rhode Island","spring",0.339505564857678
"Massachusetts","Rhode Island","spring",0.363971301144076
"Michigan","Rhode Island","spring",0.325279782449535
"Minnesota","Rhode Island","spring",0.292099322799097
"Mississippi","Rhode Island","spring",0.239426523297491
"Missouri","Rhode Island","spring",0.300071275837491
"Montana","Rhode Island","spring",0.142087351106069
"Nebraska","Rhode Island","spring",0.264046622833234
"Nevada","Rhode Island","spring",0.0899526564965807
"New Hampshire","Rhode Island","spring",0.433766233766234
"New Jersey","Rhode Island","spring",0.381485913194822
"New Mexico","Rhode Island","spring",0.110483622548516
"New York","Rhode Island","spring",0.294862772695285
"North Carolina","Rhode Island","spring",0.266339737921055
"North Dakota","Rhode Island","spring",0.179857578840285
"Ohio","Rhode Island","spring",0.310813361011512
"Oklahoma","Rhode Island","spring",0.230229885057471
"Oregon","Rhode Island","spring",0.127777282055858
"Pennsylvania","Rhode Island","spring",0.311950711243997
"South Carolina","Rhode Island","spring",0.278986720232117
"South Dakota","Rhode Island","spring",0.208899876390606
"Tennessee","Rhode Island","spring",0.296649725132248
"Texas","Rhode Island","spring",0.133112216694306
"Utah","Rhode Island","spring",0.126418152350081
"Vermont","Rhode Island","spring",0.353722432070184
"Virginia","Rhode Island","spring",0.309380142622052
"Washington","Rhode Island","spring",0.137998575498575
"West Virginia","Rhode Island","spring",0.373575058371103
"Wisconsin","Rhode Island","spring",0.316916250693289
"Wyoming","Rhode Island","spring",0.113796414852753
"Alabama","South Carolina","spring",0.50120960774149
"Alaska","South Carolina","spring",0.0451783355350066
"Arizona","South Carolina","spring",0.0930540827147402
"Arkansas","South Carolina","spring",0.404629358335775
"California","South Carolina","spring",0.0801803959131545
"Colorado","South Carolina","spring",0.118961625282167
"Connecticut","South Carolina","spring",0.311611910580143
"Delaware","South Carolina","spring",0.368090306063075
"Florida","South Carolina","spring",0.359064569536424
"Georgia","South Carolina","spring",0.54131187423973
"Hawaii","South Carolina","spring",0.0581182500457624
"Idaho","South Carolina","spring",0.0827605169095408
"Illinois","South Carolina","spring",0.321475625823452
"Indiana","South Carolina","spring",0.311272531611515
"Iowa","South Carolina","spring",0.231882559702264
"Kansas","South Carolina","spring",0.262232979059244
"Kentucky","South Carolina","spring",0.38432799134795
"Louisiana","South Carolina","spring",0.443121149897331
"Maine","South Carolina","spring",0.221042298768517
"Maryland","South Carolina","spring",0.40261126621777
"Massachusetts","South Carolina","spring",0.285641025641026
"Michigan","South Carolina","spring",0.260594708499181
"Minnesota","South Carolina","spring",0.212359915543284
"Mississippi","South Carolina","spring",0.4719005630511
"Missouri","South Carolina","spring",0.36329269445232
"Montana","South Carolina","spring",0.0776345291479821
"Nebraska","South Carolina","spring",0.211076174054164
"Nevada","South Carolina","spring",0.0682581465008623
"New Hampshire","South Carolina","spring",0.243716163959783
"New Jersey","South Carolina","spring",0.376403538618578
"New Mexico","South Carolina","spring",0.101471607982125
"New York","South Carolina","spring",0.282295732292533
"North Carolina","South Carolina","spring",0.48311227637261
"North Dakota","South Carolina","spring",0.0915078804987062
"Ohio","South Carolina","spring",0.319234566026274
"Oklahoma","South Carolina","spring",0.334713465700574
"Oregon","South Carolina","spring",0.0946625016976776
"Pennsylvania","South Carolina","spring",0.312554808535516
"Rhode Island","South Carolina","spring",0.278986720232117
"South Dakota","South Carolina","spring",0.128880629645824
"Tennessee","South Carolina","spring",0.422518914107699
"Texas","South Carolina","spring",0.274665107378269
"Utah","South Carolina","spring",0.0861754751366832
"Vermont","South Carolina","spring",0.234851049424509
"Virginia","South Carolina","spring",0.425380304243395
"Washington","South Carolina","spring",0.095520377231391
"West Virginia","South Carolina","spring",0.324491600353669
"Wisconsin","South Carolina","spring",0.243661401377076
"Wyoming","South Carolina","spring",0.0594682362492389
"Alabama","South Dakota","spring",0.11939643828406
"Alaska","South Dakota","spring",0.100273058252427
"Arizona","South Dakota","spring",0.121000471920717
"Arkansas","South Dakota","spring",0.176605228285749
"California","South Dakota","spring",0.0709855929777693
"Colorado","South Dakota","spring",0.247688564476886
"Connecticut","South Dakota","spring",0.178780284043442
"Delaware","South Dakota","spring",0.198757763975155
"Florida","South Dakota","spring",0.0784958535887904
"Georgia","South Dakota","spring",0.121971990915973
"Hawaii","South Dakota","spring",0.033784789403185
"Idaho","South Dakota","spring",0.227660300136426
"Illinois","South Dakota","spring",0.212793041264453
"Indiana","South Dakota","spring",0.203777216408036
"Iowa","South Dakota","spring",0.318107961725943
"Kansas","South Dakota","spring",0.300440528634361
"Kentucky","South Dakota","spring",0.185495991983968
"Louisiana","South Dakota","spring",0.135827718960539
"Maine","South Dakota","spring",0.190651260504202
"Maryland","South Dakota","spring",0.152871543512439
"Massachusetts","South Dakota","spring",0.15266019071384
"Michigan","South Dakota","spring",0.202647763994579
"Minnesota","South Dakota","spring",0.263041880969875
"Mississippi","South Dakota","spring",0.138071191033379
"Missouri","South Dakota","spring",0.211559836976658
"Montana","South Dakota","spring",0.283858998144712
"Nebraska","South Dakota","spring",0.374812312312312
"Nevada","South Dakota","spring",0.16742819843342
"New Hampshire","South Dakota","spring",0.200698588269539
"New Jersey","South Dakota","spring",0.158453525641026
"New Mexico","South Dakota","spring",0.19385867554569
"New York","South Dakota","spring",0.143683274021352
"North Carolina","South Dakota","spring",0.119981612013485
"North Dakota","South Dakota","spring",0.415351941747573
"Ohio","South Dakota","spring",0.171425948030484
"Oklahoma","South Dakota","spring",0.212340048143925
"Oregon","South Dakota","spring",0.137982195845697
"Pennsylvania","South Dakota","spring",0.154997836434444
"Rhode Island","South Dakota","spring",0.208899876390606
"South Carolina","South Dakota","spring",0.128880629645824
"Tennessee","South Dakota","spring",0.157653528872594
"Texas","South Dakota","spring",0.103802086302229
"Utah","South Dakota","spring",0.215912588488766
"Vermont","South Dakota","spring",0.193016024874432
"Virginia","South Dakota","spring",0.144195731389901
"Washington","South Dakota","spring",0.141513132105057
"West Virginia","South Dakota","spring",0.18479422768573
"Wisconsin","South Dakota","spring",0.235673187571922
"Wyoming","South Dakota","spring",0.291287962757703
"Alabama","Tennessee","spring",0.481973281828424
"Alaska","Tennessee","spring",0.0646651270207852
"Arizona","Tennessee","spring",0.0990471414242728
"Arkansas","Tennessee","spring",0.472829720179544
"California","Tennessee","spring",0.091286790401491
"Colorado","Tennessee","spring",0.150802835237957
"Connecticut","Tennessee","spring",0.382342470630118
"Delaware","Tennessee","spring",0.365489275424181
"Florida","Tennessee","spring",0.242050422180969
"Georgia","Tennessee","spring",0.474198164828689
"Hawaii","Tennessee","spring",0.0407168814007268
"Idaho","Tennessee","spring",0.10819898267092
"Illinois","Tennessee","spring",0.463640256959315
"Indiana","Tennessee","spring",0.439389761970407
"Iowa","Tennessee","spring",0.308951303293595
"Kansas","Tennessee","spring",0.316932713679531
"Kentucky","Tennessee","spring",0.551564905079528
"Louisiana","Tennessee","spring",0.361717481508209
"Maine","Tennessee","spring",0.284169210641082
"Maryland","Tennessee","spring",0.48642441145107
"Massachusetts","Tennessee","spring",0.360436182669789
"Michigan","Tennessee","spring",0.372724369211115
"Minnesota","Tennessee","spring",0.308398197460057
"Mississippi","Tennessee","spring",0.392967361825493
"Missouri","Tennessee","spring",0.481463741737714
"Montana","Tennessee","spring",0.105591700369263
"Nebraska","Tennessee","spring",0.258971871968962
"Nevada","Tennessee","spring",0.0733199262611027
"New Hampshire","Tennessee","spring",0.306492530301607
"New Jersey","Tennessee","spring",0.431623576357137
